Phi[deg],Theta[deg],dB(GainLHCP),dB(GainRHCP)
-104,-178,-3.89658,-12.8337
-103,-178,-3.8947,-12.8332
-102,-178,-3.89294,-12.8328
-101,-178,-3.89131,-12.8323
-100,-178,-3.88981,-12.8318
-99,-178,-3.88842,-12.8313
-98,-178,-3.88717,-12.8308
-97,-178,-3.88603,-12.8303
-96,-178,-3.88503,-12.8298
-95,-178,-3.88414,-12.8293
-94,-178,-3.88339,-12.8289
-93,-178,-3.88276,-12.8284
-92,-178,-3.88225,-12.8279
-91,-178,-3.88187,-12.8274
-90,-178,-3.88162,-12.8269
-89,-178,-3.88149,-12.8264
-88,-178,-3.88149,-12.8259
-87,-178,-3.88162,-12.8254
-86,-178,-3.88187,-12.8249
-85,-178,-3.88225,-12.8244
-84,-178,-3.88276,-12.8239
-83,-178,-3.88339,-12.8234
-82,-178,-3.88415,-12.8228
-81,-178,-3.88503,-12.8223
-80,-178,-3.88603,-12.8218
-79,-178,-3.88717,-12.8213
-78,-178,-3.88842,-12.8208
-77,-178,-3.8898,-12.8203
-76,-178,-3.89131,-12.8198
-75,-178,-3.89294,-12.8193
-74,-178,-3.89469,-12.8189
-73,-178,-3.89656,-12.8184
-72,-178,-3.89855,-12.8179
-71,-178,-3.90067,-12.8174
-70,-178,-3.9029,-12.8169
-69,-178,-3.90526,-12.8164
-68,-178,-3.90773,-12.8159
-67,-178,-3.91033,-12.8155
-66,-178,-3.91304,-12.815
-65,-178,-3.91586,-12.8145
-64,-178,-3.91881,-12.8141
-63,-178,-3.92187,-12.8136
-62,-178,-3.92504,-12.8132
-61,-178,-3.92832,-12.8127
-60,-178,-3.93172,-12.8123
-59,-178,-3.93523,-12.8119
-58,-178,-3.93885,-12.8115
-57,-178,-3.94258,-12.8111
-56,-178,-3.94642,-12.8107
-55,-178,-3.95036,-12.8103
-54,-178,-3.95441,-12.8099
-53,-178,-3.95857,-12.8095
-52,-178,-3.96282,-12.8092
-51,-178,-3.96719,-12.8088
-50,-178,-3.97165,-12.8085
-49,-178,-3.97621,-12.8081
-48,-178,-3.98087,-12.8078
-47,-178,-3.98562,-12.8075
-46,-178,-3.99048,-12.8072
-45,-178,-3.99542,-12.8069
-44,-178,-4.00046,-12.8067
-43,-178,-4.00559,-12.8064
-42,-178,-4.01081,-12.8062
-41,-178,-4.01612,-12.806
-40,-178,-4.02151,-12.8058
-39,-178,-4.02699,-12.8056
-38,-178,-4.03255,-12.8054
-37,-178,-4.0382,-12.8052
-36,-178,-4.04392,-12.8051
-35,-178,-4.04973,-12.805
-34,-178,-4.05561,-12.8048
-33,-178,-4.06156,-12.8048
-32,-178,-4.06759,-12.8047
-31,-178,-4.07369,-12.8046
-30,-178,-4.07986,-12.8046
-29,-178,-4.0861,-12.8046
-28,-178,-4.0924,-12.8046
-27,-178,-4.09877,-12.8046
-26,-178,-4.1052,-12.8046
-25,-178,-4.11169,-12.8047
-24,-178,-4.11824,-12.8048
-23,-178,-4.12485,-12.8049
-22,-178,-4.13151,-12.805
-21,-178,-4.13822,-12.8052
-20,-178,-4.14498,-12.8053
-19,-178,-4.15179,-12.8055
-18,-178,-4.15865,-12.8057
-17,-178,-4.16555,-12.8059
-16,-178,-4.1725,-12.8062
-15,-178,-4.17948,-12.8065
-14,-178,-4.18651,-12.8068
-13,-178,-4.19357,-12.8071
-12,-178,-4.20066,-12.8074
-11,-178,-4.20779,-12.8078
-10,-178,-4.21494,-12.8082
-9,-178,-4.22213,-12.8086
-8,-178,-4.22934,-12.809
-7,-178,-4.23657,-12.8094
-6,-178,-4.24382,-12.8099
-5,-178,-4.25109,-12.8104
-4,-178,-4.25838,-12.8109
-3,-178,-4.26568,-12.8114
-2,-178,-4.273,-12.812
-1,-178,-4.28033,-12.8126
0,-178,-4.28766,-12.8132
1,-178,-4.295,-12.8138
2,-178,-4.30234,-12.8144
3,-178,-4.30968,-12.8151
4,-178,-4.31703,-12.8157
5,-178,-4.32437,-12.8164
6,-178,-4.3317,-12.8172
7,-178,-4.33902,-12.8179
8,-178,-4.34634,-12.8187
9,-178,-4.35364,-12.8194
10,-178,-4.36093,-12.8202
11,-178,-4.36821,-12.821
12,-178,-4.37546,-12.8219
13,-178,-4.38269,-12.8227
14,-178,-4.3899,-12.8236
15,-178,-4.39708,-12.8244
16,-178,-4.40424,-12.8253
17,-178,-4.41136,-12.8262
18,-178,-4.41845,-12.8272
19,-178,-4.42551,-12.8281
20,-178,-4.43253,-12.8291
21,-178,-4.43952,-12.83
22,-178,-4.44646,-12.831
23,-178,-4.45336,-12.832
24,-178,-4.46021,-12.833
25,-178,-4.46702,-12.834
26,-178,-4.47377,-12.835
27,-178,-4.48048,-12.8361
28,-178,-4.48713,-12.8371
29,-178,-4.49373,-12.8382
30,-178,-4.50027,-12.8392
31,-178,-4.50674,-12.8403
32,-178,-4.51316,-12.8414
33,-178,-4.51951,-12.8425
34,-178,-4.5258,-12.8436
35,-178,-4.53202,-12.8447
36,-178,-4.53817,-12.8458
37,-178,-4.54425,-12.8469
38,-178,-4.55025,-12.848
39,-178,-4.55618,-12.8491
40,-178,-4.56203,-12.8502
41,-178,-4.5678,-12.8513
42,-178,-4.5735,-12.8525
43,-178,-4.57911,-12.8536
44,-178,-4.58463,-12.8547
45,-178,-4.59007,-12.8558
46,-178,-4.59542,-12.857
47,-178,-4.60068,-12.8581
48,-178,-4.60585,-12.8592
49,-178,-4.61093,-12.8603
50,-178,-4.61591,-12.8614
51,-178,-4.6208,-12.8625
52,-178,-4.62559,-12.8636
53,-178,-4.63028,-12.8647
54,-178,-4.63488,-12.8658
55,-178,-4.63936,-12.8669
56,-178,-4.64375,-12.868
57,-178,-4.64803,-12.8691
58,-178,-4.65221,-12.8701
59,-178,-4.65628,-12.8712
60,-178,-4.66024,-12.8722
61,-178,-4.66409,-12.8732
62,-178,-4.66783,-12.8743
63,-178,-4.67145,-12.8753
64,-178,-4.67497,-12.8763
65,-178,-4.67837,-12.8773
66,-178,-4.68165,-12.8783
67,-178,-4.68482,-12.8792
68,-178,-4.68787,-12.8802
69,-178,-4.6908,-12.8811
70,-178,-4.69361,-12.882
71,-178,-4.69631,-12.883
72,-178,-4.69888,-12.8839
73,-178,-4.70133,-12.8847
74,-178,-4.70366,-12.8856
75,-178,-4.70586,-12.8865
76,-178,-4.70794,-12.8873
77,-178,-4.70989,-12.8881
78,-178,-4.71172,-12.8889
79,-178,-4.71343,-12.8897
80,-178,-4.71501,-12.8904
81,-178,-4.71646,-12.8912
82,-178,-4.71778,-12.8919
83,-178,-4.71898,-12.8926
84,-178,-4.72004,-12.8933
85,-178,-4.72098,-12.894
86,-178,-4.72179,-12.8946
87,-178,-4.72247,-12.8953
88,-178,-4.72303,-12.8959
89,-178,-4.72345,-12.8965
90,-178,-4.72374,-12.897
91,-178,-4.7239,-12.8976
92,-178,-4.72394,-12.8981
93,-178,-4.72384,-12.8986
94,-178,-4.72361,-12.8991
95,-178,-4.72326,-12.8996
96,-178,-4.72277,-12.9
97,-178,-4.72216,-12.9004
98,-178,-4.72142,-12.9008
99,-178,-4.72054,-12.9012
100,-178,-4.71954,-12.9016
101,-178,-4.71841,-12.9019
102,-178,-4.71715,-12.9022
103,-178,-4.71577,-12.9025
104,-178,-4.71425,-12.9028
105,-178,-4.71261,-12.903
106,-178,-4.71085,-12.9033
107,-178,-4.70896,-12.9035
108,-178,-4.70694,-12.9036
109,-178,-4.7048,-12.9038
110,-178,-4.70253,-12.9039
111,-178,-4.70014,-12.9041
112,-178,-4.69763,-12.9041
113,-178,-4.695,-12.9042
114,-178,-4.69224,-12.9043
115,-178,-4.68937,-12.9043
116,-178,-4.68637,-12.9043
117,-178,-4.68326,-12.9043
118,-178,-4.68003,-12.9043
119,-178,-4.67669,-12.9042
120,-178,-4.67323,-12.9042
121,-178,-4.66965,-12.9041
122,-178,-4.66596,-12.9039
123,-178,-4.66216,-12.9038
124,-178,-4.65825,-12.9037
125,-178,-4.65423,-12.9035
126,-178,-4.6501,-12.9033
127,-178,-4.64587,-12.9031
128,-178,-4.64153,-12.9029
129,-178,-4.63708,-12.9026
130,-178,-4.63253,-12.9024
131,-178,-4.62788,-12.9021
132,-178,-4.62313,-12.9018
133,-178,-4.61828,-12.9015
134,-178,-4.61333,-12.9011
135,-178,-4.60829,-12.9008
136,-178,-4.60315,-12.9004
137,-178,-4.59792,-12.9001
138,-178,-4.5926,-12.8997
139,-178,-4.5872,-12.8993
140,-178,-4.5817,-12.8988
141,-178,-4.57612,-12.8984
142,-178,-4.57045,-12.898
143,-178,-4.5647,-12.8975
144,-178,-4.55887,-12.897
145,-178,-4.55296,-12.8965
146,-178,-4.54697,-12.896
147,-178,-4.54091,-12.8955
148,-178,-4.53478,-12.895
149,-178,-4.52857,-12.8945
150,-178,-4.5223,-12.8939
151,-178,-4.51596,-12.8934
152,-178,-4.50955,-12.8928
153,-178,-4.50308,-12.8922
154,-178,-4.49655,-12.8917
155,-178,-4.48995,-12.8911
156,-178,-4.4833,-12.8905
157,-178,-4.4766,-12.8899
158,-178,-4.46984,-12.8893
159,-178,-4.46303,-12.8886
160,-178,-4.45618,-12.888
161,-178,-4.44927,-12.8874
162,-178,-4.44232,-12.8868
163,-178,-4.43533,-12.8861
164,-178,-4.4283,-12.8855
165,-178,-4.42123,-12.8848
166,-178,-4.41412,-12.8842
167,-178,-4.40698,-12.8835
168,-178,-4.39981,-12.8829
169,-178,-4.39261,-12.8822
170,-178,-4.38538,-12.8815
171,-178,-4.37813,-12.8809
172,-178,-4.37085,-12.8802
173,-178,-4.36356,-12.8795
174,-178,-4.35624,-12.8789
175,-178,-4.34891,-12.8782
176,-178,-4.34157,-12.8775
177,-178,-4.33421,-12.8769
178,-178,-4.32685,-12.8762
179,-178,-4.31948,-12.8755
180,-178,-4.31211,-12.8749
-180,-177,-4.31952,-12.8955
-179,-177,-4.30845,-12.8945
-178,-177,-4.29737,-12.8935
-177,-177,-4.2863,-12.8926
-176,-177,-4.27524,-12.8916
-175,-177,-4.26419,-12.8906
-174,-177,-4.25316,-12.8897
-173,-177,-4.24214,-12.8887
-172,-177,-4.23115,-12.8878
-171,-177,-4.22018,-12.8869
-170,-177,-4.20924,-12.886
-169,-177,-4.19833,-12.8851
-168,-177,-4.18746,-12.8842
-167,-177,-4.17662,-12.8834
-166,-177,-4.16583,-12.8825
-165,-177,-4.15509,-12.8817
-164,-177,-4.14439,-12.8809
-163,-177,-4.13374,-12.8801
-162,-177,-4.12315,-12.8793
-161,-177,-4.11262,-12.8785
-160,-177,-4.10215,-12.8778
-159,-177,-4.09175,-12.877
-158,-177,-4.08141,-12.8763
-157,-177,-4.07115,-12.8756
-156,-177,-4.06096,-12.8749
-155,-177,-4.05085,-12.8742
-154,-177,-4.04081,-12.8735
-153,-177,-4.03087,-12.8728
-152,-177,-4.021,-12.8722
-151,-177,-4.01123,-12.8716
-150,-177,-4.00155,-12.8709
-149,-177,-3.99197,-12.8703
-148,-177,-3.98248,-12.8697
-147,-177,-3.9731,-12.8692
-146,-177,-3.96382,-12.8686
-145,-177,-3.95465,-12.868
-144,-177,-3.94558,-12.8675
-143,-177,-3.93663,-12.8669
-142,-177,-3.92779,-12.8664
-141,-177,-3.91907,-12.8659
-140,-177,-3.91047,-12.8654
-139,-177,-3.902,-12.8649
-138,-177,-3.89364,-12.8644
-137,-177,-3.88542,-12.8639
-136,-177,-3.87732,-12.8634
-135,-177,-3.86936,-12.863
-134,-177,-3.86153,-12.8625
-133,-177,-3.85384,-12.862
-132,-177,-3.84629,-12.8616
-131,-177,-3.83888,-12.8611
-130,-177,-3.83161,-12.8607
-129,-177,-3.82449,-12.8602
-128,-177,-3.81751,-12.8598
-127,-177,-3.81069,-12.8593
-126,-177,-3.80401,-12.8589
-125,-177,-3.79749,-12.8585
-124,-177,-3.79113,-12.858
-123,-177,-3.78492,-12.8576
-122,-177,-3.77887,-12.8571
-121,-177,-3.77298,-12.8567
-120,-177,-3.76725,-12.8563
-119,-177,-3.76168,-12.8558
-118,-177,-3.75628,-12.8554
-117,-177,-3.75105,-12.8549
-116,-177,-3.74599,-12.8545
-115,-177,-3.74109,-12.854
-114,-177,-3.73637,-12.8535
-113,-177,-3.73182,-12.853
-112,-177,-3.72744,-12.8526
-111,-177,-3.72324,-12.8521
-110,-177,-3.71921,-12.8516
-109,-177,-3.71536,-12.8511
-108,-177,-3.71168,-12.8506
-107,-177,-3.70819,-12.85
-106,-177,-3.70487,-12.8495
-105,-177,-3.70174,-12.849
-104,-177,-3.69879,-12.8484
-103,-177,-3.69602,-12.8479
-102,-177,-3.69343,-12.8473
-101,-177,-3.69103,-12.8467
-100,-177,-3.68881,-12.8461
-99,-177,-3.68677,-12.8455
-98,-177,-3.68492,-12.8449
-97,-177,-3.68326,-12.8443
-96,-177,-3.68178,-12.8436
-95,-177,-3.68049,-12.843
-94,-177,-3.67939,-12.8423
-93,-177,-3.67847,-12.8416
-92,-177,-3.67774,-12.8409
-91,-177,-3.6772,-12.8403
-90,-177,-3.67685,-12.8395
-89,-177,-3.67668,-12.8388
-88,-177,-3.6767,-12.8381
-87,-177,-3.67691,-12.8373
-86,-177,-3.6773,-12.8366
-85,-177,-3.67789,-12.8358
-84,-177,-3.67866,-12.835
-83,-177,-3.67961,-12.8342
-82,-177,-3.68076,-12.8334
-81,-177,-3.68209,-12.8326
-80,-177,-3.6836,-12.8318
-79,-177,-3.6853,-12.831
-78,-177,-3.68718,-12.8301
-77,-177,-3.68925,-12.8293
-76,-177,-3.69151,-12.8284
-75,-177,-3.69394,-12.8276
-74,-177,-3.69656,-12.8267
-73,-177,-3.69935,-12.8258
-72,-177,-3.70233,-12.825
-71,-177,-3.70549,-12.8241
-70,-177,-3.70883,-12.8232
-69,-177,-3.71234,-12.8223
-68,-177,-3.71603,-12.8214
-67,-177,-3.7199,-12.8205
-66,-177,-3.72394,-12.8196
-65,-177,-3.72815,-12.8187
-64,-177,-3.73254,-12.8178
-63,-177,-3.7371,-12.8169
-62,-177,-3.74182,-12.816
-61,-177,-3.74672,-12.8151
-60,-177,-3.75178,-12.8142
-59,-177,-3.75701,-12.8134
-58,-177,-3.7624,-12.8125
-57,-177,-3.76795,-12.8116
-56,-177,-3.77367,-12.8107
-55,-177,-3.77954,-12.8099
-54,-177,-3.78557,-12.809
-53,-177,-3.79176,-12.8082
-52,-177,-3.7981,-12.8074
-51,-177,-3.80459,-12.8066
-50,-177,-3.81123,-12.8058
-49,-177,-3.81802,-12.805
-48,-177,-3.82496,-12.8042
-47,-177,-3.83204,-12.8035
-46,-177,-3.83927,-12.8027
-45,-177,-3.84663,-12.802
-44,-177,-3.85414,-12.8013
-43,-177,-3.86178,-12.8006
-42,-177,-3.86955,-12.8
-41,-177,-3.87746,-12.7994
-40,-177,-3.88549,-12.7987
-39,-177,-3.89366,-12.7982
-38,-177,-3.90194,-12.7976
-37,-177,-3.91035,-12.7971
-36,-177,-3.91889,-12.7966
-35,-177,-3.92753,-12.7961
-34,-177,-3.9363,-12.7956
-33,-177,-3.94517,-12.7952
-32,-177,-3.95416,-12.7948
-31,-177,-3.96325,-12.7945
-30,-177,-3.97245,-12.7942
-29,-177,-3.98175,-12.7939
-28,-177,-3.99115,-12.7936
-27,-177,-4.00065,-12.7934
-26,-177,-4.01024,-12.7932
-25,-177,-4.01993,-12.793
-24,-177,-4.0297,-12.7929
-23,-177,-4.03956,-12.7928
-22,-177,-4.0495,-12.7928
-21,-177,-4.05952,-12.7928
-20,-177,-4.06961,-12.7928
-19,-177,-4.07978,-12.7929
-18,-177,-4.09002,-12.793
-17,-177,-4.10033,-12.7932
-16,-177,-4.11071,-12.7934
-15,-177,-4.12114,-12.7936
-14,-177,-4.13164,-12.7939
-13,-177,-4.14219,-12.7942
-12,-177,-4.15279,-12.7946
-11,-177,-4.16344,-12.795
-10,-177,-4.17414,-12.7954
-9,-177,-4.18488,-12.7959
-8,-177,-4.19566,-12.7964
-7,-177,-4.20648,-12.797
-6,-177,-4.21733,-12.7976
-5,-177,-4.22821,-12.7982
-4,-177,-4.23912,-12.7989
-3,-177,-4.25005,-12.7997
-2,-177,-4.261,-12.8004
-1,-177,-4.27197,-12.8012
0,-177,-4.28295,-12.8021
1,-177,-4.29394,-12.803
2,-177,-4.30493,-12.8039
3,-177,-4.31593,-12.8049
4,-177,-4.32693,-12.8059
5,-177,-4.33793,-12.807
6,-177,-4.34892,-12.808
7,-177,-4.3599,-12.8092
8,-177,-4.37086,-12.8103
9,-177,-4.38181,-12.8115
10,-177,-4.39274,-12.8128
11,-177,-4.40365,-12.814
12,-177,-4.41453,-12.8153
13,-177,-4.42537,-12.8167
14,-177,-4.43619,-12.818
15,-177,-4.44696,-12.8194
16,-177,-4.4577,-12.8209
17,-177,-4.46839,-12.8223
18,-177,-4.47904,-12.8238
19,-177,-4.48963,-12.8253
20,-177,-4.50017,-12.8269
21,-177,-4.51065,-12.8284
22,-177,-4.52108,-12.83
23,-177,-4.53144,-12.8316
24,-177,-4.54173,-12.8333
25,-177,-4.55195,-12.8349
26,-177,-4.5621,-12.8366
27,-177,-4.57217,-12.8383
28,-177,-4.58216,-12.8401
29,-177,-4.59207,-12.8418
30,-177,-4.60189,-12.8436
31,-177,-4.61163,-12.8453
32,-177,-4.62127,-12.8471
33,-177,-4.63081,-12.8489
34,-177,-4.64026,-12.8507
35,-177,-4.64961,-12.8525
36,-177,-4.65885,-12.8544
37,-177,-4.66799,-12.8562
38,-177,-4.67701,-12.8581
39,-177,-4.68593,-12.8599
40,-177,-4.69472,-12.8618
41,-177,-4.7034,-12.8636
42,-177,-4.71196,-12.8655
43,-177,-4.72039,-12.8674
44,-177,-4.7287,-12.8692
45,-177,-4.73688,-12.8711
46,-177,-4.74492,-12.8729
47,-177,-4.75283,-12.8748
48,-177,-4.76061,-12.8767
49,-177,-4.76824,-12.8785
50,-177,-4.77574,-12.8803
51,-177,-4.78309,-12.8822
52,-177,-4.79029,-12.884
53,-177,-4.79735,-12.8858
54,-177,-4.80425,-12.8876
55,-177,-4.811,-12.8894
56,-177,-4.8176,-12.8912
57,-177,-4.82404,-12.893
58,-177,-4.83031,-12.8947
59,-177,-4.83643,-12.8964
60,-177,-4.84239,-12.8982
61,-177,-4.84818,-12.8999
62,-177,-4.8538,-12.9015
63,-177,-4.85926,-12.9032
64,-177,-4.86454,-12.9049
65,-177,-4.86965,-12.9065
66,-177,-4.87459,-12.9081
67,-177,-4.87936,-12.9096
68,-177,-4.88394,-12.9112
69,-177,-4.88835,-12.9127
70,-177,-4.89258,-12.9142
71,-177,-4.89663,-12.9157
72,-177,-4.9005,-12.9171
73,-177,-4.90418,-12.9186
74,-177,-4.90768,-12.92
75,-177,-4.911,-12.9213
76,-177,-4.91413,-12.9227
77,-177,-4.91707,-12.924
78,-177,-4.91982,-12.9252
79,-177,-4.92238,-12.9265
80,-177,-4.92476,-12.9277
81,-177,-4.92694,-12.9289
82,-177,-4.92893,-12.93
83,-177,-4.93073,-12.9311
84,-177,-4.93234,-12.9322
85,-177,-4.93375,-12.9333
86,-177,-4.93497,-12.9343
87,-177,-4.936,-12.9352
88,-177,-4.93683,-12.9362
89,-177,-4.93747,-12.9371
90,-177,-4.93791,-12.938
91,-177,-4.93816,-12.9388
92,-177,-4.93822,-12.9396
93,-177,-4.93808,-12.9404
94,-177,-4.93774,-12.9411
95,-177,-4.93721,-12.9418
96,-177,-4.93648,-12.9424
97,-177,-4.93556,-12.943
98,-177,-4.93445,-12.9436
99,-177,-4.93314,-12.9442
100,-177,-4.93164,-12.9447
101,-177,-4.92995,-12.9451
102,-177,-4.92806,-12.9456
103,-177,-4.92599,-12.9459
104,-177,-4.92372,-12.9463
105,-177,-4.92126,-12.9466
106,-177,-4.91861,-12.9469
107,-177,-4.91577,-12.9471
108,-177,-4.91274,-12.9473
109,-177,-4.90953,-12.9475
110,-177,-4.90613,-12.9476
111,-177,-4.90254,-12.9477
112,-177,-4.89877,-12.9478
113,-177,-4.89482,-12.9478
114,-177,-4.89069,-12.9478
115,-177,-4.88637,-12.9477
116,-177,-4.88188,-12.9477
117,-177,-4.87721,-12.9475
118,-177,-4.87236,-12.9474
119,-177,-4.86734,-12.9472
120,-177,-4.86214,-12.947
121,-177,-4.85678,-12.9467
122,-177,-4.85124,-12.9464
123,-177,-4.84553,-12.9461
124,-177,-4.83966,-12.9457
125,-177,-4.83362,-12.9453
126,-177,-4.82742,-12.9449
127,-177,-4.82106,-12.9445
128,-177,-4.81454,-12.944
129,-177,-4.80786,-12.9435
130,-177,-4.80102,-12.9429
131,-177,-4.79404,-12.9424
132,-177,-4.7869,-12.9418
133,-177,-4.77961,-12.9412
134,-177,-4.77218,-12.9405
135,-177,-4.76461,-12.9398
136,-177,-4.75689,-12.9391
137,-177,-4.74903,-12.9384
138,-177,-4.74104,-12.9377
139,-177,-4.73291,-12.9369
140,-177,-4.72465,-12.9361
141,-177,-4.71626,-12.9353
142,-177,-4.70774,-12.9344
143,-177,-4.6991,-12.9336
144,-177,-4.69034,-12.9327
145,-177,-4.68146,-12.9318
146,-177,-4.67246,-12.9309
147,-177,-4.66335,-12.93
148,-177,-4.65413,-12.929
149,-177,-4.6448,-12.9281
150,-177,-4.63537,-12.9271
151,-177,-4.62584,-12.9261
152,-177,-4.61621,-12.9251
153,-177,-4.60648,-12.9241
154,-177,-4.59666,-12.9231
155,-177,-4.58675,-12.9221
156,-177,-4.57676,-12.921
157,-177,-4.56668,-12.92
158,-177,-4.55652,-12.9189
159,-177,-4.54629,-12.9179
160,-177,-4.53598,-12.9168
161,-177,-4.5256,-12.9157
162,-177,-4.51516,-12.9147
163,-177,-4.50465,-12.9136
164,-177,-4.49408,-12.9125
165,-177,-4.48345,-12.9114
166,-177,-4.47277,-12.9103
167,-177,-4.46204,-12.9093
168,-177,-4.45126,-12.9082
169,-177,-4.44044,-12.9071
170,-177,-4.42958,-12.906
171,-177,-4.41869,-12.9049
172,-177,-4.40776,-12.9039
173,-177,-4.39679,-12.9028
174,-177,-4.38581,-12.9017
175,-177,-4.3748,-12.9007
176,-177,-4.36377,-12.8996
177,-177,-4.35272,-12.8986
178,-177,-4.34166,-12.8976
179,-177,-4.3306,-12.8966
180,-177,-4.31952,-12.8955
-180,-176,-4.32743,-12.9187
-179,-176,-4.31265,-12.9174
-178,-176,-4.29788,-12.9161
-177,-176,-4.28311,-12.9148
-176,-176,-4.26835,-12.9135
-175,-176,-4.25362,-12.9123
-174,-176,-4.2389,-12.911
-173,-176,-4.22421,-12.9098
-172,-176,-4.20955,-12.9087
-171,-176,-4.19492,-12.9075
-170,-176,-4.18034,-12.9064
-169,-176,-4.1658,-12.9054
-168,-176,-4.15131,-12.9043
-167,-176,-4.13687,-12.9033
-166,-176,-4.12249,-12.9023
-165,-176,-4.10818,-12.9013
-164,-176,-4.09393,-12.9004
-163,-176,-4.07975,-12.8995
-162,-176,-4.06565,-12.8986
-161,-176,-4.05163,-12.8978
-160,-176,-4.03769,-12.897
-159,-176,-4.02384,-12.8962
-158,-176,-4.01009,-12.8954
-157,-176,-3.99643,-12.8947
-156,-176,-3.98288,-12.894
-155,-176,-3.96943,-12.8933
-154,-176,-3.95609,-12.8927
-153,-176,-3.94286,-12.8921
-152,-176,-3.92975,-12.8915
-151,-176,-3.91677,-12.8909
-150,-176,-3.90391,-12.8904
-149,-176,-3.89117,-12.8899
-148,-176,-3.87858,-12.8894
-147,-176,-3.86611,-12.8889
-146,-176,-3.85379,-12.8885
-145,-176,-3.84162,-12.8881
-144,-176,-3.82959,-12.8877
-143,-176,-3.81771,-12.8873
-142,-176,-3.80599,-12.8869
-141,-176,-3.79442,-12.8866
-140,-176,-3.78302,-12.8863
-139,-176,-3.77178,-12.886
-138,-176,-3.76071,-12.8857
-137,-176,-3.74982,-12.8854
-136,-176,-3.73909,-12.8851
-135,-176,-3.72855,-12.8849
-134,-176,-3.71818,-12.8846
-133,-176,-3.708,-12.8844
-132,-176,-3.69801,-12.8842
-131,-176,-3.6882,-12.884
-130,-176,-3.67859,-12.8838
-129,-176,-3.66917,-12.8836
-128,-176,-3.65995,-12.8833
-127,-176,-3.65092,-12.8831
-126,-176,-3.6421,-12.8829
-125,-176,-3.63349,-12.8827
-124,-176,-3.62508,-12.8825
-123,-176,-3.61688,-12.8823
-122,-176,-3.6089,-12.8821
-121,-176,-3.60113,-12.8819
-120,-176,-3.59357,-12.8817
-119,-176,-3.58623,-12.8814
-118,-176,-3.57911,-12.8812
-117,-176,-3.57222,-12.8809
-116,-176,-3.56555,-12.8807
-115,-176,-3.5591,-12.8804
-114,-176,-3.55288,-12.8801
-113,-176,-3.54689,-12.8798
-112,-176,-3.54113,-12.8795
-111,-176,-3.5356,-12.8791
-110,-176,-3.5303,-12.8787
-109,-176,-3.52524,-12.8784
-108,-176,-3.52042,-12.878
-107,-176,-3.51583,-12.8775
-106,-176,-3.51148,-12.8771
-105,-176,-3.50737,-12.8766
-104,-176,-3.5035,-12.8761
-103,-176,-3.49987,-12.8756
-102,-176,-3.49649,-12.8751
-101,-176,-3.49334,-12.8745
-100,-176,-3.49044,-12.8739
-99,-176,-3.48779,-12.8733
-98,-176,-3.48538,-12.8726
-97,-176,-3.48321,-12.8719
-96,-176,-3.48129,-12.8712
-95,-176,-3.47962,-12.8705
-94,-176,-3.4782,-12.8697
-93,-176,-3.47702,-12.8689
-92,-176,-3.47609,-12.8681
-91,-176,-3.4754,-12.8672
-90,-176,-3.47497,-12.8663
-89,-176,-3.47478,-12.8654
-88,-176,-3.47483,-12.8644
-87,-176,-3.47514,-12.8635
-86,-176,-3.47569,-12.8625
-85,-176,-3.47649,-12.8614
-84,-176,-3.47753,-12.8603
-83,-176,-3.47883,-12.8592
-82,-176,-3.48036,-12.8581
-81,-176,-3.48214,-12.857
-80,-176,-3.48417,-12.8558
-79,-176,-3.48644,-12.8546
-78,-176,-3.48895,-12.8533
-77,-176,-3.49171,-12.8521
-76,-176,-3.49471,-12.8508
-75,-176,-3.49794,-12.8495
-74,-176,-3.50142,-12.8481
-73,-176,-3.50514,-12.8468
-72,-176,-3.50909,-12.8454
-71,-176,-3.51328,-12.844
-70,-176,-3.51771,-12.8426
-69,-176,-3.52236,-12.8412
-68,-176,-3.52726,-12.8397
-67,-176,-3.53238,-12.8383
-66,-176,-3.53773,-12.8368
-65,-176,-3.54331,-12.8353
-64,-176,-3.54912,-12.8338
-63,-176,-3.55515,-12.8323
-62,-176,-3.56141,-12.8308
-61,-176,-3.56789,-12.8293
-60,-176,-3.57459,-12.8278
-59,-176,-3.5815,-12.8262
-58,-176,-3.58863,-12.8247
-57,-176,-3.59598,-12.8232
-56,-176,-3.60354,-12.8216
-55,-176,-3.61131,-12.8201
-54,-176,-3.61928,-12.8186
-53,-176,-3.62747,-12.8171
-52,-176,-3.63585,-12.8156
-51,-176,-3.64444,-12.8141
-50,-176,-3.65323,-12.8127
-49,-176,-3.66221,-12.8112
-48,-176,-3.67138,-12.8098
-47,-176,-3.68075,-12.8083
-46,-176,-3.69031,-12.8069
-45,-176,-3.70005,-12.8056
-44,-176,-3.70998,-12.8042
-43,-176,-3.72008,-12.8029
-42,-176,-3.73037,-12.8016
-41,-176,-3.74083,-12.8003
-40,-176,-3.75146,-12.7991
-39,-176,-3.76226,-12.7979
-38,-176,-3.77323,-12.7967
-37,-176,-3.78436,-12.7956
-36,-176,-3.79565,-12.7945
-35,-176,-3.8071,-12.7935
-34,-176,-3.8187,-12.7925
-33,-176,-3.83046,-12.7915
-32,-176,-3.84236,-12.7906
-31,-176,-3.8544,-12.7897
-30,-176,-3.86659,-12.7889
-29,-176,-3.87891,-12.7882
-28,-176,-3.89136,-12.7874
-27,-176,-3.90395,-12.7868
